,neighbourhood,date,id,listing_url,scrape_id,last_scraped,name,summary,space,description,experiences_offered,neighborhood_overview,notes,transit,access,interaction,house_rules,thumbnail_url,medium_url,picture_url,xl_picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price_x,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,listing_id,available,price_y
105,Dorchester,2016-10-31,3177,3177,3177,3177,3177,2946,2304,3177,3177,1577,1647,1923,2001,1830,2079,2942,2942,3177,2942,3177,3177,3177,3177,3146,2370,2805,2805,2805,3177,3177,3177,3177,3177,3177,3177,3177,3177,3177,3177,0,3177,3177,3177,3177,3177,3177,3177,3177,3177,3177,3177,3177,3177,3173,3177,3177,3177,3177,135,3177,1261,1191,1621,2128,3177,3177,3177,3177,3177,0,3177,3177,3177,3177,3177,3177,2898,2898,2703,2703,2703,2703,2703,2703,2703,3177,0,0,3177,3177,3177,3177,3177,2898,3177,3177,0
106,Dorchester,2016-11-30,2189,2189,2189,2189,2189,2062,1480,2189,2189,1065,1029,1283,1353,1223,1296,2039,2039,2189,2039,2189,2189,2189,2189,2159,1527,1826,1826,1826,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,0,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,2189,59,2189,786,727,1023,1354,2189,2189,2189,2189,2189,0,2189,2189,2189,2189,2189,2189,1979,1979,1819,1819,1819,1819,1819,1819,1819,2189,0,0,2189,2189,2189,2189,2189,1979,2189,2189,0
107,Dorchester,2016-12-31,2190,2190,2190,2190,2190,2103,1429,2190,2190,999,1041,1248,1255,1158,1170,2045,2045,2190,2045,2190,2190,2190,2190,2161,1485,1814,1814,1814,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,0,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,2190,34,2190,806,661,1172,1444,2190,2190,2190,2190,2190,0,2190,2190,2190,2190,2190,2190,1919,1919,1792,1765,1765,1765,1765,1765,1765,2190,0,0,2190,2190,2190,2190,2190,1919,2190,2190,0
108,Dorchester,2017-01-31,1893,1893,1893,1893,1893,1862,1116,1893,1893,676,878,961,992,930,906,1800,1800,1893,1800,1893,1893,1893,1893,1865,1175,1592,1592,1592,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,0,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,1893,31,1893,699,543,1042,1239,1893,1893,1893,1893,1893,0,1893,1893,1893,1893,1893,1893,1645,1645,1521,1490,1490,1490,1490,1490,1490,1893,0,0,1893,1893,1893,1893,1893,1645,1893,1893,0
109,Dorchester,2017-02-28,1644,1644,1644,1644,1644,1644,972,1644,1644,608,776,850,860,850,804,1560,1560,1644,1560,1644,1644,1644,1644,1616,1046,1392,1392,1392,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,0,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,1644,28,1644,588,466,944,1074,1644,1644,1644,1644,1644,0,1644,1644,1644,1644,1644,1644,1420,1420,1308,1280,1280,1280,1280,1280,1280,1644,0,0,1644,1644,1644,1644,1644,1420,1644,1644,0
110,Dorchester,2017-03-31,2029,2029,2029,2029,2029,2029,1205,2029,2029,779,975,1085,1099,1099,1091,1909,1909,2029,1909,2029,2029,2029,2029,1998,1206,1723,1723,1723,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,0,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,31,2029,703,521,1036,1312,2029,2029,2029,2029,2029,0,2029,2029,2029,2029,2029,2029,1781,1781,1657,1626,1626,1626,1626,1626,1626,2029,0,0,2029,2029,2029,2029,2029,1781,2029,2029,0
111,Dorchester,2017-04-30,2041,2041,2041,2041,2041,2037,1260,2041,2041,799,1014,1107,1137,1133,1141,1921,1921,2041,1921,2041,2041,2041,2041,2011,1201,1741,1741,1741,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,0,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2041,2035,2041,2041,2041,2041,30,2041,734,525,1065,1343,2041,2041,2041,2041,2041,0,2041,2041,2041,2041,2041,2041,1801,1801,1681,1651,1651,1651,1651,1651,1651,2041,0,0,2041,2041,2041,2041,2041,1801,2041,2041,0
112,Dorchester,2017-05-31,2098,2098,2098,2098,2098,2098,1292,2098,2098,796,1044,1137,1168,1168,1168,1974,1974,2098,1974,2098,2098,2098,2098,2067,1230,1788,1788,1788,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,0,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,2098,31,2098,762,520,1113,1398,2098,2098,2098,2098,2098,0,2098,2098,2098,2098,2098,2098,1850,1850,1726,1695,1695,1695,1695,1695,1695,2098,0,0,2098,2098,2098,2098,2098,1850,2098,2098,0
113,Dorchester,2017-06-30,2010,2010,2010,2010,2010,2010,1230,2010,2010,750,990,1080,1110,1110,1110,1890,1890,2010,1890,2010,2010,2010,2010,1980,1170,1710,1710,1710,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,0,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,30,2010,720,480,1080,1350,2010,2010,2010,2010,2010,0,2010,2010,2010,2010,2010,2010,1770,1770,1650,1620,1620,1620,1620,1620,1620,2010,0,0,2010,2010,2010,2010,2010,1770,2010,2010,0
114,Dorchester,2017-07-31,2100,2100,2100,2100,2100,2100,1294,2100,2100,798,1046,1139,1170,1170,1170,1976,1976,2100,1976,2100,2100,2100,2100,2069,1232,1790,1790,1790,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,31,2100,752,504,1128,1410,2100,2100,2100,2100,2100,0,2100,2100,2100,2100,2100,2100,1852,1852,1728,1697,1697,1697,1697,1697,1697,2100,0,0,2100,2100,2100,2100,2100,1852,2100,2100,0
115,Dorchester,2017-08-31,2108,2108,2108,2108,2108,2108,1302,2108,2108,806,1054,1147,1178,1178,1178,1984,1984,2108,1984,2108,2108,2108,2108,2077,1240,1798,1798,1798,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,0,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,2108,31,2108,775,527,1147,1426,2108,2108,2108,2108,2108,0,2108,2108,2108,2108,2108,2108,1860,1860,1736,1705,1705,1705,1705,1705,1705,2108,0,0,2108,2108,2108,2108,2108,1860,2108,2108,0
116,Dorchester,2017-09-30,344,344,344,344,344,344,215,344,344,130,175,190,195,195,199,329,329,344,329,344,344,344,344,339,200,294,294,294,344,344,344,344,344,344,344,344,344,344,344,0,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,5,344,129,89,190,239,344,344,344,344,344,0,344,344,344,344,344,344,304,304,284,279,279,279,279,279,279,344,0,0,344,344,344,344,344,304,344,344,0
117,Downtown,2016-09-30,109,109,109,109,109,109,84,109,109,84,84,84,84,84,84,43,43,109,43,109,109,109,109,109,84,87,87,87,109,109,109,109,109,109,109,109,109,109,109,0,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,0,109,84,59,86,87,109,109,109,109,109,0,109,109,109,109,109,109,87,87,87,87,87,87,87,87,87,109,0,0,109,109,109,109,109,87,109,109,0
118,Downtown,2016-10-31,107,107,107,107,107,107,72,107,107,72,72,72,72,72,72,51,51,107,51,107,107,107,107,107,72,76,76,76,107,107,107,107,107,107,107,107,107,107,107,0,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,0,107,72,46,72,76,107,107,107,107,107,0,107,107,107,107,107,107,76,76,76,76,76,76,76,76,76,107,0,0,107,107,107,107,107,76,107,107,0
119,Downtown,2016-11-30,38,38,38,38,38,38,8,38,38,8,8,8,8,8,8,30,30,38,30,38,38,38,38,38,8,8,8,8,38,38,38,38,38,38,38,38,38,38,38,0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,0,38,8,8,8,8,38,38,38,38,38,0,38,38,38,38,38,38,8,8,8,8,8,8,8,8,8,38,0,0,38,38,38,38,38,8,38,38,0
120,Downtown,2016-12-31,91,91,91,91,91,91,33,91,91,33,33,33,33,33,33,58,58,91,58,91,91,91,91,91,33,60,60,60,91,91,91,91,91,91,91,91,91,91,91,0,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,0,91,33,6,60,60,91,91,91,91,91,0,91,91,91,91,91,91,60,60,60,60,60,60,60,60,60,91,0,0,91,91,91,91,91,60,91,91,0
121,Downtown,2017-01-31,95,95,95,95,95,95,33,95,95,33,33,33,33,33,33,62,62,95,62,95,95,95,95,95,33,64,64,64,95,95,95,95,95,95,95,95,95,95,95,0,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,0,95,33,2,64,64,95,95,95,95,95,0,95,95,95,95,95,95,64,64,64,64,64,64,64,64,64,95,0,0,95,95,95,95,95,64,95,95,0
122,Downtown,2017-02-28,84,84,84,84,84,84,28,84,84,28,28,28,28,28,28,56,56,84,56,84,84,84,84,84,28,56,56,56,84,84,84,84,84,84,84,84,84,84,84,0,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,0,84,28,0,56,56,84,84,84,84,84,0,84,84,84,84,84,84,56,56,56,56,56,56,56,56,56,84,0,0,84,84,84,84,84,56,84,84,0
123,Downtown,2017-03-31,120,120,120,120,120,120,58,120,120,58,58,58,58,58,58,62,62,120,62,120,120,120,120,120,58,89,89,89,120,120,120,120,120,120,120,120,120,120,120,0,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,58,27,89,89,120,120,120,120,120,0,120,120,120,120,120,120,89,89,89,89,89,89,89,89,89,120,0,0,120,120,120,120,120,89,120,120,0
124,Downtown,2017-04-30,123,123,123,123,123,123,63,123,123,63,63,63,63,63,63,60,60,123,60,123,123,123,123,123,63,93,93,93,123,123,123,123,123,123,123,123,123,123,123,0,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,0,123,63,33,93,93,123,123,123,123,123,0,123,123,123,123,123,123,93,93,93,93,93,93,93,93,93,123,0,0,123,123,123,123,123,93,123,123,0
125,Downtown,2017-05-31,124,124,124,124,124,124,62,124,124,62,62,62,62,62,62,62,62,124,62,124,124,124,124,124,62,93,93,93,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,62,31,93,93,124,124,124,124,124,0,124,124,124,124,124,124,93,93,93,93,93,93,93,93,93,124,0,0,124,124,124,124,124,93,124,124,0
126,Downtown,2017-06-30,120,120,120,120,120,120,60,120,120,60,60,60,60,60,60,60,60,120,60,120,120,120,120,120,60,90,90,90,120,120,120,120,120,120,120,120,120,120,120,0,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,60,30,90,90,120,120,120,120,120,0,120,120,120,120,120,120,90,90,90,90,90,90,90,90,90,120,0,0,120,120,120,120,120,90,120,120,0
127,Downtown,2017-07-31,124,124,124,124,124,124,62,124,124,62,62,62,62,62,62,62,62,124,62,124,124,124,124,124,62,93,93,93,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,62,31,93,93,124,124,124,124,124,0,124,124,124,124,124,124,93,93,93,93,93,93,93,93,93,124,0,0,124,124,124,124,124,93,124,124,0
128,Downtown,2017-08-31,124,124,124,124,124,124,62,124,124,62,62,62,62,62,62,62,62,124,62,124,124,124,124,124,62,93,93,93,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,62,31,93,93,124,124,124,124,124,0,124,124,124,124,124,124,93,93,93,93,93,93,93,93,93,124,0,0,124,124,124,124,124,93,124,124,0
129,Downtown,2017-09-30,20,20,20,20,20,20,10,20,20,10,10,10,10,10,10,10,10,20,10,20,20,20,20,20,10,15,15,15,20,20,20,20,20,20,20,20,20,20,20,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,20,10,5,15,15,20,20,20,20,20,0,20,20,20,20,20,20,15,15,15,15,15,15,15,15,15,20,0,0,20,20,20,20,20,15,20,20,0
130,Downtown Crossing,2016-09-30,540,540,540,540,540,532,445,540,540,420,332,420,345,395,377,353,353,540,353,540,540,540,540,540,395,465,465,465,540,540,540,540,540,540,540,540,540,540,540,0,540,540,540,540,540,540,540,540,540,540,515,540,540,540,540,540,540,540,25,540,107,83,299,337,540,540,540,540,540,0,540,540,540,540,540,540,446,446,427,427,427,427,427,427,427,540,0,0,540,540,540,540,540,446,540,540,0
131,Downtown Crossing,2016-10-31,523,523,523,523,523,515,420,523,523,389,306,389,334,358,352,379,379,523,379,523,523,523,523,523,356,430,430,430,523,523,523,523,523,523,523,523,523,523,523,0,523,523,523,523,523,523,523,523,523,523,492,523,523,523,523,523,523,523,22,523,103,80,271,333,523,523,523,523,523,0,523,523,523,523,523,523,403,403,401,401,401,401,401,401,401,523,0,0,523,523,523,523,523,403,523,523,0
132,Downtown Crossing,2016-11-30,340,340,340,340,340,332,252,340,340,222,162,222,187,192,235,249,249,340,249,340,340,340,340,340,202,250,250,250,340,340,340,340,340,340,340,340,340,340,340,0,340,340,340,340,340,340,340,340,340,340,310,340,340,340,340,340,340,340,10,340,89,65,160,201,340,340,340,340,340,0,340,340,340,340,340,340,250,250,250,250,250,250,250,250,250,340,0,0,340,340,340,340,340,250,340,340,0
133,Downtown Crossing,2016-12-31,453,453,453,453,453,449,358,453,453,327,265,327,290,296,331,273,273,453,273,453,453,453,453,453,302,360,360,360,453,453,453,453,453,453,453,453,453,453,453,0,453,453,453,453,453,453,453,453,453,453,422,453,453,453,453,453,453,453,0,453,89,58,159,194,453,453,453,453,453,0,453,453,453,453,453,453,360,360,360,360,360,360,360,360,360,453,0,0,453,453,453,453,453,360,453,453,0
134,Downtown Crossing,2017-01-31,477,477,477,477,477,477,384,477,477,353,279,353,279,322,353,279,279,477,279,477,477,477,477,477,322,384,384,384,477,477,477,477,477,477,477,477,477,477,477,0,477,477,477,477,477,477,477,477,477,477,446,477,477,477,477,477,477,477,0,477,93,62,198,198,477,477,477,477,477,0,477,477,477,477,477,477,384,384,372,372,372,372,372,372,372,477,0,0,477,477,477,477,477,384,477,477,0
135,Downtown Crossing,2017-02-28,448,448,448,448,448,448,364,448,448,336,252,336,252,308,336,252,252,448,252,448,448,448,448,448,308,364,364,364,448,448,448,448,448,448,448,448,448,448,448,0,448,448,448,448,448,448,448,448,448,448,420,448,448,448,448,448,448,448,0,448,84,56,196,196,448,448,448,448,448,0,448,448,448,448,448,448,364,364,336,336,336,336,336,336,336,448,0,0,448,448,448,448,448,364,448,448,0
136,Downtown Crossing,2017-03-31,560,560,560,560,560,560,467,560,560,436,343,436,360,405,382,360,360,560,360,560,560,560,560,560,405,467,467,467,560,560,560,560,560,560,560,560,560,560,560,0,560,560,560,560,560,560,560,560,560,560,529,560,560,560,560,560,560,560,0,560,93,89,281,281,560,560,560,560,560,0,560,560,560,560,560,560,467,467,436,436,436,436,436,436,436,560,0,0,560,560,560,560,560,467,560,560,0
137,Downtown Crossing,2017-04-30,555,555,555,555,555,555,458,555,555,428,339,428,369,398,371,376,376,555,376,555,555,555,555,555,403,465,465,465,555,555,555,555,555,555,555,555,555,555,555,0,555,555,555,555,555,555,555,555,555,555,525,555,555,555,555,555,555,555,4,555,96,93,279,279,555,555,555,555,555,0,555,555,555,555,555,555,459,459,430,430,430,430,430,430,430,555,0,0,555,555,555,555,555,459,555,555,0
138,Downtown Crossing,2017-05-31,589,589,589,589,589,589,496,589,589,465,372,465,403,434,403,403,403,589,403,589,589,589,589,589,434,496,496,496,589,589,589,589,589,589,589,589,589,589,589,0,589,589,589,589,589,589,589,589,589,589,558,589,589,589,589,589,589,589,31,589,124,124,310,310,589,589,589,589,589,0,589,589,589,589,589,589,496,496,465,465,465,465,465,465,465,589,0,0,589,589,589,589,589,496,589,589,0
139,Downtown Crossing,2017-06-30,570,570,570,570,570,570,480,570,570,450,360,450,390,420,390,390,390,570,390,570,570,570,570,570,420,480,480,480,570,570,570,570,570,570,570,570,570,570,570,0,570,570,570,570,570,570,570,570,570,570,540,570,570,570,570,570,570,570,30,570,120,120,300,300,570,570,570,570,570,0,570,570,570,570,570,570,480,480,450,450,450,450,450,450,450,570,0,0,570,570,570,570,570,480,570,570,0
140,Downtown Crossing,2017-07-31,535,535,535,535,535,535,442,535,535,411,348,411,349,380,349,349,349,535,349,535,535,535,535,535,380,442,442,442,535,535,535,535,535,535,535,535,535,535,535,0,535,535,535,535,535,535,535,535,535,535,504,535,535,535,535,535,535,535,7,535,100,100,256,256,535,535,535,535,535,0,535,535,535,535,535,535,442,442,411,411,411,411,411,411,411,535,0,0,535,535,535,535,535,442,535,535,0
141,Downtown Crossing,2017-08-31,501,501,501,501,501,501,408,501,501,377,315,377,315,346,315,315,315,501,315,501,501,501,501,501,372,408,408,408,501,501,501,501,501,501,501,501,501,501,501,0,501,501,501,501,501,501,501,501,501,501,470,501,501,501,501,501,501,501,0,501,67,93,248,248,501,501,501,501,501,0,501,501,501,501,501,501,408,408,377,377,377,377,377,377,377,501,0,0,501,501,501,501,501,408,501,501,0
142,Downtown Crossing,2017-09-30,85,85,85,85,85,85,70,85,85,65,55,65,50,60,55,50,50,85,50,85,85,85,85,85,65,70,70,70,85,85,85,85,85,85,85,85,85,85,85,0,85,85,85,85,85,85,85,85,85,85,80,85,85,85,85,85,85,85,0,85,10,15,45,45,85,85,85,85,85,0,85,85,85,85,85,85,70,70,65,65,65,65,65,65,65,85,0,0,85,85,85,85,85,70,85,85,0
143,East Boston,2016-09-30,1922,1922,1922,1922,1922,1847,1418,1922,1922,1180,1012,1334,1257,1186,1413,1791,1791,1922,1791,1922,1922,1922,1922,1900,1417,1669,1669,1669,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,0,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,1922,33,1922,435,362,514,1139,1922,1922,1922,1922,1922,0,1922,1922,1922,1922,1922,1922,1783,1783,1772,1772,1772,1772,1772,1772,1772,1922,0,0,1922,1922,1922,1922,1922,1783,1922,1922,0
144,East Boston,2016-10-31,1808,1808,1808,1808,1808,1778,1287,1808,1808,1159,971,1344,1262,1205,1448,1673,1673,1808,1673,1808,1808,1808,1808,1781,1270,1525,1525,1525,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,0,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,1808,11,1808,369,279,481,1186,1808,1808,1808,1808,1808,0,1808,1808,1808,1808,1808,1808,1700,1700,1695,1695,1695,1695,1695,1695,1695,1808,0,0,1808,1808,1808,1808,1808,1700,1808,1808,0
145,East Boston,2016-11-30,1249,1249,1249,1249,1249,1249,830,1249,1249,738,613,880,779,750,918,1155,1155,1249,1155,1249,1249,1249,1249,1242,889,1002,1002,1002,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,0,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,1249,0,1249,256,196,260,680,1249,1249,1249,1249,1249,0,1249,1249,1249,1249,1249,1249,1182,1182,1182,1182,1182,1182,1182,1182,1182,1249,0,0,1249,1249,1249,1249,1249,1182,1249,1249,0
146,East Boston,2016-12-31,1539,1539,1539,1539,1539,1539,1053,1539,1539,956,860,1172,1045,798,1012,1443,1443,1539,1443,1539,1539,1539,1539,1532,1134,1264,1264,1264,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,0,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,1539,3,1539,183,115,366,738,1539,1539,1539,1539,1539,0,1539,1539,1539,1539,1539,1539,1447,1447,1447,1447,1447,1447,1447,1447,1447,1539,0,0,1539,1539,1539,1539,1539,1447,1539,1539,0
147,East Boston,2017-01-31,1450,1450,1450,1450,1450,1450,939,1450,1450,844,774,1059,965,670,846,1357,1357,1450,1357,1450,1450,1450,1450,1450,1065,1202,1202,1202,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,0,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,1450,0,1450,101,105,338,700,1450,1450,1450,1450,1450,0,1450,1450,1450,1450,1450,1450,1357,1357,1357,1357,1357,1357,1357,1357,1357,1450,0,0,1450,1450,1450,1450,1450,1357,1450,1450,0
148,East Boston,2017-02-28,1362,1362,1362,1362,1362,1362,886,1362,1362,830,756,998,914,662,802,1278,1278,1362,1278,1362,1362,1362,1362,1362,998,1138,1138,1138,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,0,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,1362,0,1362,102,112,354,690,1362,1362,1362,1362,1362,0,1362,1362,1362,1362,1362,1362,1278,1278,1278,1278,1278,1278,1278,1278,1278,1362,0,0,1362,1362,1362,1362,1362,1278,1362,1362,0
149,East Boston,2017-03-31,1687,1687,1687,1687,1687,1687,1133,1687,1687,1044,951,1230,1164,858,986,1567,1567,1687,1567,1687,1687,1687,1687,1660,1226,1385,1385,1385,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,0,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,1687,0,1687,155,155,457,862,1687,1687,1687,1687,1687,0,1687,1687,1687,1687,1687,1687,1540,1540,1540,1540,1540,1540,1540,1540,1540,1687,0,0,1687,1687,1687,1687,1687,1540,1687,1687,0
150,East Boston,2017-04-30,1635,1635,1635,1635,1635,1635,1095,1635,1635,1005,963,1215,1125,825,970,1515,1515,1635,1515,1635,1635,1635,1635,1605,1185,1335,1335,1335,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,0,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,1635,8,1635,179,157,486,825,1635,1635,1635,1635,1635,0,1635,1635,1635,1635,1635,1635,1485,1485,1485,1485,1485,1485,1485,1485,1485,1635,0,0,1635,1635,1635,1635,1635,1485,1635,1635,0
151,East Boston,2017-05-31,1685,1685,1685,1685,1685,1685,1124,1685,1685,1031,995,1248,1155,845,993,1561,1561,1685,1561,1685,1685,1685,1685,1654,1220,1375,1375,1375,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,0,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,1685,5,1685,186,160,497,848,1685,1685,1685,1685,1685,0,1685,1685,1685,1685,1685,1685,1530,1530,1530,1530,1530,1530,1530,1530,1530,1685,0,0,1685,1685,1685,1685,1685,1530,1685,1685,0
152,East Boston,2017-06-30,1598,1598,1598,1598,1598,1598,1058,1598,1598,960,930,1178,1088,788,938,1478,1478,1598,1478,1598,1598,1598,1598,1568,1148,1298,1298,1298,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,0,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,1598,0,1598,180,150,450,788,1598,1598,1598,1598,1598,0,1598,1598,1598,1598,1598,1598,1448,1448,1448,1448,1448,1448,1448,1448,1448,1598,0,0,1598,1598,1598,1598,1598,1448,1598,1598,0
153,East Boston,2017-07-31,1673,1673,1673,1673,1673,1673,1115,1673,1673,1022,991,1239,1146,836,991,1549,1549,1673,1549,1673,1673,1673,1673,1642,1208,1363,1363,1363,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,0,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,0,1673,186,155,495,836,1673,1673,1673,1673,1673,0,1673,1673,1673,1673,1673,1673,1518,1518,1518,1518,1518,1518,1518,1518,1518,1673,0,0,1673,1673,1673,1673,1673,1518,1673,1673,0
154,East Boston,2017-08-31,1677,1677,1677,1677,1677,1677,1116,1677,1677,1023,995,1243,1147,840,995,1553,1553,1677,1553,1677,1677,1677,1677,1646,1212,1367,1367,1367,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,0,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,1677,0,1677,186,155,496,837,1677,1677,1677,1677,1677,0,1677,1677,1677,1677,1677,1677,1522,1522,1522,1522,1522,1522,1522,1522,1522,1677,0,0,1677,1677,1677,1677,1677,1522,1677,1677,0
155,East Boston,2017-09-30,270,270,270,270,270,270,180,270,270,165,160,200,185,135,160,250,250,270,250,270,270,270,270,265,195,220,220,220,270,270,270,270,270,270,270,270,270,270,270,0,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,0,270,30,25,80,135,270,270,270,270,270,0,270,270,270,270,270,270,245,245,245,245,245,245,245,245,245,270,0,0,270,270,270,270,270,245,270,270,0
156,Fenway/Kenmore,2016-09-30,3540,3540,3540,3540,3540,3499,1672,3540,3540,1578,925,1644,1409,1430,1647,3253,3253,3540,3253,3540,3540,3540,3540,3540,1735,2686,2686,2686,3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,3540,0,3540,3540,3515,3516,3540,3540,3540,3540,3540,3540,3540,3540,3540,3538,3540,3515,3540,3540,32,3540,683,548,789,1856,3540,3540,3540,3540,3540,0,3540,3540,3540,3540,3540,3540,2627,2627,2552,2550,2550,2550,2550,2550,2550,3540,0,0,3540,3540,3540,3540,3540,2627,3540,3540,0
157,Fenway/Kenmore,2016-10-31,3701,3701,3701,3701,3701,3670,1725,3701,3701,1583,878,1671,1501,1524,1658,3467,3467,3701,3467,3701,3701,3701,3701,3701,1828,2671,2671,2671,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,0,3701,3701,3677,3669,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3701,3670,3701,3701,31,3701,748,473,820,1918,3701,3701,3701,3701,3701,0,3701,3701,3701,3701,3701,3701,2686,2686,2576,2576,2576,2576,2576,2576,2576,3701,0,0,3701,3701,3701,3701,3701,2686,3701,3701,0
