,neighbourhood,date,id,listing_url,scrape_id,last_scraped,name,summary,space,description,experiences_offered,neighborhood_overview,notes,transit,access,interaction,house_rules,thumbnail_url,medium_url,picture_url,xl_picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,street,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,square_feet,price_x,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,license,jurisdiction_names,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,listing_id,available,price_y
48,Brookline,2017-06-30,85,85,85,85,85,85,55,85,85,27,27,55,27,55,27,85,85,85,85,85,85,85,85,85,55,85,85,85,85,85,85,85,85,85,85,85,85,85,85,0,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,0,85,0,0,28,55,85,85,85,85,85,0,85,85,85,85,85,85,28,28,28,28,28,28,28,28,28,85,0,0,85,85,85,85,85,28,85,85,85
49,Brookline,2017-07-31,62,62,62,62,62,62,31,62,62,31,31,31,31,31,31,62,62,62,62,62,62,62,62,62,31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,0,0,0,31,62,62,62,62,62,0,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,62,0,0,62,62,62,62,62,0,62,62,62
50,Brookline,2017-08-31,62,62,62,62,62,62,31,62,62,31,31,31,31,31,31,62,62,62,62,62,62,62,62,62,31,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,0,62,0,0,0,31,62,62,62,62,62,0,62,62,62,62,62,62,0,0,0,0,0,0,0,0,0,62,0,0,62,62,62,62,62,0,62,62,62
51,Brookline,2017-09-30,10,10,10,10,10,10,5,10,10,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,0,0,5,10,10,10,10,10,0,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,10,0,0,10,10,10,10,10,0,10,10,10
52,Cambridge,2016-09-30,114,114,114,114,114,114,84,114,114,84,34,59,84,39,14,114,114,114,114,114,114,114,114,114,63,114,114,114,114,114,114,114,114,114,114,114,114,114,114,0,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,0,114,0,0,60,110,114,114,114,114,114,0,114,114,114,114,114,114,18,18,18,18,18,18,18,18,18,114,0,0,114,114,114,114,114,18,114,114,114
53,Cambridge,2016-10-31,167,167,167,167,167,167,109,167,167,109,47,78,109,55,24,167,167,167,167,167,167,167,167,167,102,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,0,167,0,0,81,143,167,167,167,167,167,0,167,167,167,167,167,167,48,48,48,48,48,48,48,48,48,167,0,0,167,167,167,167,167,48,167,167,167
54,Cambridge,2016-11-30,182,182,182,182,182,182,116,182,182,116,56,86,116,56,26,182,182,182,182,182,182,182,182,182,111,182,182,182,182,182,182,182,182,182,182,182,182,182,182,0,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,0,182,0,0,97,157,182,182,182,182,182,0,182,182,182,182,182,182,51,51,51,51,51,51,51,51,51,182,0,0,182,182,182,182,182,51,182,182,182
55,Cambridge,2016-12-31,190,190,190,190,190,190,97,190,190,97,62,93,97,62,31,190,190,190,190,190,190,190,190,190,124,190,190,190,190,190,190,190,190,190,190,190,190,190,190,0,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,0,190,0,0,124,159,190,190,190,190,190,0,190,190,190,190,190,190,62,62,62,62,62,62,62,62,62,190,0,0,190,190,190,190,190,62,190,190,190
56,Cambridge,2017-01-31,186,186,186,186,186,186,93,186,186,93,62,93,93,62,31,186,186,186,186,186,186,186,186,186,124,186,186,186,186,186,186,186,186,186,186,186,186,186,186,0,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,0,186,0,0,124,155,186,186,186,186,186,0,186,186,186,186,186,186,62,62,62,62,62,62,62,62,62,186,0,0,186,186,186,186,186,62,186,186,186
57,Cambridge,2017-02-28,168,168,168,168,168,168,84,168,168,84,56,84,84,56,28,168,168,168,168,168,168,168,168,168,112,168,168,168,168,168,168,168,168,168,168,168,168,168,168,0,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,0,168,0,0,112,140,168,168,168,168,168,0,168,168,168,168,168,168,56,56,56,56,56,56,56,56,56,168,0,0,168,168,168,168,168,56,168,168,168
58,Cambridge,2017-03-31,132,132,132,132,132,132,66,132,132,66,62,66,66,35,31,132,132,132,132,132,132,132,132,132,97,132,132,132,132,132,132,132,132,132,132,132,132,132,132,0,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,0,132,0,0,97,101,132,132,132,132,132,0,132,132,132,132,132,132,62,62,62,62,62,62,62,62,62,132,0,0,132,132,132,132,132,62,132,132,132
59,Cambridge,2017-04-30,120,120,120,120,120,120,60,120,120,60,60,60,60,30,30,120,120,120,120,120,120,120,120,120,90,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,0,0,90,90,120,120,120,120,120,0,120,120,120,120,120,120,60,60,60,60,60,60,60,60,60,120,0,0,120,120,120,120,120,60,120,120,120
60,Cambridge,2017-05-31,113,113,113,113,113,113,54,113,113,54,54,54,54,23,23,113,113,113,113,113,113,113,113,113,82,113,113,113,113,113,113,113,113,113,113,113,113,113,113,0,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,0,113,0,0,85,85,113,113,113,113,113,0,113,113,113,113,113,113,51,51,51,51,51,51,51,51,51,113,0,0,113,113,113,113,113,51,113,113,113
61,Cambridge,2017-06-30,120,120,120,120,120,120,60,120,120,60,60,60,60,30,30,120,120,120,120,120,120,120,120,120,90,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,0,120,0,0,90,90,120,120,120,120,120,0,120,120,120,120,120,120,60,60,60,60,60,60,60,60,60,120,0,0,120,120,120,120,120,60,120,120,120
62,Cambridge,2017-07-31,124,124,124,124,124,124,62,124,124,62,62,62,62,31,31,124,124,124,124,124,124,124,124,124,93,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,0,0,93,93,124,124,124,124,124,0,124,124,124,124,124,124,62,62,62,62,62,62,62,62,62,124,0,0,124,124,124,124,124,62,124,124,124
63,Cambridge,2017-08-31,124,124,124,124,124,124,62,124,124,62,62,62,62,31,31,124,124,124,124,124,124,124,124,124,93,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,0,124,0,0,93,93,124,124,124,124,124,0,124,124,124,124,124,124,62,62,62,62,62,62,62,62,62,124,0,0,124,124,124,124,124,62,124,124,124
64,Cambridge,2017-09-30,18,18,18,18,18,18,8,18,18,8,8,8,8,3,3,18,18,18,18,18,18,18,18,18,13,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,18,0,0,13,13,18,18,18,18,18,0,18,18,18,18,18,18,8,8,8,8,8,8,8,8,8,18,0,0,18,18,18,18,18,8,18,18,18
65,Charlestown,2016-09-30,415,415,415,415,415,320,279,415,415,204,218,190,203,225,316,338,338,415,338,415,415,415,415,415,276,382,382,382,415,415,415,415,415,415,415,415,415,415,415,0,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,7,415,119,98,152,234,415,415,415,415,415,0,415,415,415,415,415,415,286,286,286,286,286,286,286,286,286,415,0,0,415,415,415,415,415,286,415,415,415
66,Charlestown,2016-10-31,911,911,911,911,911,764,567,911,911,465,507,427,453,528,724,790,790,911,790,911,911,911,911,911,547,833,833,833,911,911,911,911,911,911,911,911,911,911,911,0,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,911,13,911,237,210,356,492,911,911,911,911,911,0,911,911,911,911,911,911,621,621,621,621,621,621,621,621,621,911,0,0,911,911,911,911,911,621,911,911,911
67,Charlestown,2016-11-30,1260,1260,1260,1260,1260,1074,806,1260,1260,699,683,707,696,764,983,1132,1132,1260,1132,1260,1260,1260,1260,1260,809,1147,1147,1147,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,0,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,1260,42,1260,413,372,522,738,1260,1260,1260,1260,1260,0,1260,1260,1260,1260,1260,1260,915,915,915,915,915,915,915,915,915,1260,0,0,1260,1260,1260,1260,1260,915,1260,1260,1260
68,Charlestown,2016-12-31,1117,1117,1117,1117,1117,911,763,1117,1117,668,635,676,658,710,866,974,974,1117,974,1117,1117,1117,1117,1117,742,1074,1074,1074,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,0,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,1117,35,1117,390,362,483,726,1117,1117,1117,1117,1117,0,1117,1117,1117,1117,1117,1117,960,960,960,960,960,960,960,960,960,1117,0,0,1117,1117,1117,1117,1117,960,1117,1117,1117
69,Charlestown,2017-01-31,1134,1134,1134,1134,1134,973,793,1134,1134,754,723,756,726,756,886,946,946,1134,946,1134,1134,1134,1134,1134,735,1103,1103,1103,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,0,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,1134,31,1134,357,326,508,690,1134,1134,1134,1134,1134,0,1134,1134,1134,1134,1134,1134,1010,1010,1010,1010,1010,1010,1010,1010,1010,1134,0,0,1134,1134,1134,1134,1134,1010,1134,1134,1134
70,Charlestown,2017-02-28,1097,1097,1097,1097,1097,920,786,1097,1097,694,665,722,683,721,845,929,929,1097,929,1097,1097,1097,1097,1097,750,1069,1069,1069,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,0,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,1097,28,1097,387,339,460,681,1097,1097,1097,1097,1097,0,1097,1097,1097,1097,1097,1097,985,985,985,985,985,985,985,985,985,1097,0,0,1097,1097,1097,1097,1097,985,1097,1097,1097
71,Charlestown,2017-03-31,1194,1194,1194,1194,1194,979,876,1194,1194,754,719,758,752,785,942,1035,1035,1194,1035,1194,1194,1194,1194,1194,849,1163,1163,1163,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,0,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,1194,31,1194,407,346,418,784,1194,1194,1194,1194,1194,0,1194,1194,1194,1194,1194,1194,1070,1070,1070,1070,1070,1070,1070,1070,1070,1194,0,0,1194,1194,1194,1194,1194,1070,1194,1194,1194
72,Charlestown,2017-04-30,1175,1175,1175,1175,1175,957,875,1175,1175,735,694,751,723,753,939,1016,1016,1175,1016,1175,1175,1175,1175,1175,849,1145,1145,1145,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,0,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,1175,27,1175,383,324,382,787,1175,1175,1175,1175,1175,0,1175,1175,1175,1175,1175,1175,1055,1055,1055,1055,1055,1055,1055,1055,1055,1175,0,0,1175,1175,1175,1175,1175,1055,1175,1175,1175
73,Charlestown,2017-05-31,1223,1223,1223,1223,1223,1006,913,1223,1223,766,740,789,766,802,980,1068,1068,1223,1068,1223,1223,1223,1223,1223,887,1192,1192,1192,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,0,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,31,1223,394,336,396,820,1223,1223,1223,1223,1223,0,1223,1223,1223,1223,1223,1223,1099,1099,1099,1099,1099,1099,1099,1099,1099,1223,0,0,1223,1223,1223,1223,1223,1099,1223,1223,1223
74,Charlestown,2017-06-30,1161,1161,1161,1161,1161,951,861,1161,1161,714,684,741,714,744,921,1011,1011,1161,1011,1161,1161,1161,1161,1161,831,1131,1131,1131,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,0,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,30,1161,390,330,390,771,1161,1161,1161,1161,1161,0,1161,1161,1161,1161,1161,1161,1041,1041,1041,1041,1041,1041,1041,1041,1041,1161,0,0,1161,1161,1161,1161,1161,1041,1161,1161,1161
75,Charlestown,2017-07-31,1209,1209,1209,1209,1209,992,899,1209,1209,744,713,775,744,775,961,1054,1054,1209,1054,1209,1209,1209,1209,1209,868,1178,1178,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,31,1209,403,341,403,806,1209,1209,1209,1209,1209,0,1209,1209,1209,1209,1209,1209,1085,1085,1085,1085,1085,1085,1085,1085,1085,1209,0,0,1209,1209,1209,1209,1209,1085,1209,1209,1209
76,Charlestown,2017-08-31,1209,1209,1209,1209,1209,992,899,1209,1209,744,713,775,744,775,961,1054,1054,1209,1054,1209,1209,1209,1209,1209,868,1178,1178,1178,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,0,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,31,1209,403,341,403,806,1209,1209,1209,1209,1209,0,1209,1209,1209,1209,1209,1209,1085,1085,1085,1085,1085,1085,1085,1085,1085,1209,0,0,1209,1209,1209,1209,1209,1085,1209,1209,1209
77,Charlestown,2017-09-30,195,195,195,195,195,160,145,195,195,120,115,125,120,125,155,170,170,195,170,195,195,195,195,195,140,190,190,190,195,195,195,195,195,195,195,195,195,195,195,0,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,5,195,65,55,65,130,195,195,195,195,195,0,195,195,195,195,195,195,175,175,175,175,175,175,175,175,175,195,0,0,195,195,195,195,195,175,195,195,195
78,Chestnut Hill,2016-09-30,49,49,49,49,49,49,0,49,49,47,0,23,0,0,2,49,49,49,49,49,49,49,49,49,2,49,49,49,49,49,49,49,49,49,49,49,49,49,49,0,2,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,0,49,0,0,49,2,49,49,49,49,49,0,49,49,49,49,49,49,47,47,47,47,47,47,47,47,47,49,0,0,49,49,49,49,49,47,49,49,49
79,Chestnut Hill,2016-10-31,79,79,79,79,79,79,0,79,79,62,0,31,0,0,17,79,79,79,79,79,79,79,79,79,17,79,79,79,79,79,79,79,79,79,79,79,79,79,79,0,17,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,0,79,0,0,79,17,79,79,79,79,79,0,79,79,79,79,79,79,62,62,62,62,62,62,62,62,62,79,0,0,79,79,79,79,79,62,79,79,79
80,Chestnut Hill,2016-11-30,90,90,90,90,90,90,0,90,90,60,0,30,0,0,30,90,90,90,90,90,90,90,90,90,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,0,0,90,30,90,90,90,90,90,0,90,90,90,90,90,90,60,60,60,60,60,60,60,60,60,90,0,0,90,90,90,90,90,60,90,90,90
81,Chestnut Hill,2016-12-31,93,93,93,93,93,93,0,93,93,62,0,31,0,0,31,93,93,93,93,93,93,93,93,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,0,0,93,31,93,93,93,93,93,0,93,93,93,93,93,93,62,62,62,62,62,62,62,62,62,93,0,0,93,93,93,93,93,62,93,93,93
82,Chestnut Hill,2017-01-31,93,93,93,93,93,93,0,93,93,62,0,31,0,0,31,93,93,93,93,93,93,93,93,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,0,0,93,31,93,93,93,93,93,0,93,93,93,93,93,93,62,62,62,62,62,62,62,62,62,93,0,0,93,93,93,93,93,62,93,93,93
83,Chestnut Hill,2017-02-28,84,84,84,84,84,84,0,84,84,56,0,28,0,0,28,84,84,84,84,84,84,84,84,84,28,84,84,84,84,84,84,84,84,84,84,84,84,84,84,0,28,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,0,84,0,0,84,28,84,84,84,84,84,0,84,84,84,84,84,84,56,56,56,56,56,56,56,56,56,84,0,0,84,84,84,84,84,56,84,84,84
84,Chestnut Hill,2017-03-31,93,93,93,93,93,93,0,93,93,62,0,31,0,0,31,93,93,93,93,93,93,93,93,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,0,0,93,31,93,93,93,93,93,0,93,93,93,93,93,93,62,62,62,62,62,62,62,62,62,93,0,0,93,93,93,93,93,62,93,93,93
85,Chestnut Hill,2017-04-30,90,90,90,90,90,90,0,90,90,60,0,30,0,0,30,90,90,90,90,90,90,90,90,90,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,0,0,90,30,90,90,90,90,90,0,90,90,90,90,90,90,60,60,60,60,60,60,60,60,60,90,0,0,90,90,90,90,90,60,90,90,90
86,Chestnut Hill,2017-05-31,93,93,93,93,93,93,0,93,93,62,0,31,0,0,31,93,93,93,93,93,93,93,93,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,0,0,93,31,93,93,93,93,93,0,93,93,93,93,93,93,62,62,62,62,62,62,62,62,62,93,0,0,93,93,93,93,93,62,93,93,93
87,Chestnut Hill,2017-06-30,90,90,90,90,90,90,0,90,90,60,0,30,0,0,30,90,90,90,90,90,90,90,90,90,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,30,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,0,0,90,30,90,90,90,90,90,0,90,90,90,90,90,90,60,60,60,60,60,60,60,60,60,90,0,0,90,90,90,90,90,60,90,90,90
88,Chestnut Hill,2017-07-31,93,93,93,93,93,93,0,93,93,62,0,31,0,0,31,93,93,93,93,93,93,93,93,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,0,0,93,31,93,93,93,93,93,0,93,93,93,93,93,93,62,62,62,62,62,62,62,62,62,93,0,0,93,93,93,93,93,62,93,93,93
89,Chestnut Hill,2017-08-31,93,93,93,93,93,93,0,93,93,62,0,31,0,0,31,93,93,93,93,93,93,93,93,93,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,31,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,0,93,0,0,93,31,93,93,93,93,93,0,93,93,93,93,93,93,62,62,62,62,62,62,62,62,62,93,0,0,93,93,93,93,93,62,93,93,93
90,Chestnut Hill,2017-09-30,15,15,15,15,15,15,0,15,15,10,0,5,0,0,5,15,15,15,15,15,15,15,15,15,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,5,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,15,0,0,15,5,15,15,15,15,15,0,15,15,15,15,15,15,10,10,10,10,10,10,10,10,10,15,0,0,15,15,15,15,15,10,15,15,15
91,Chinatown,2016-09-30,1219,1219,1219,1219,1219,1219,1179,1219,1219,1020,857,893,359,922,840,785,785,1219,785,1219,1219,1219,1219,1219,516,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,0,1219,1219,1219,1218,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,0,1219,0,214,85,1204,1219,1219,1219,1219,1219,0,1219,1219,1219,1219,1219,1219,593,593,593,593,593,593,593,593,593,1219,0,0,1219,1219,1219,1219,1219,593,1219,1219,1219
92,Chinatown,2016-10-31,1901,1901,1901,1901,1901,1901,1776,1901,1901,1498,1291,1288,634,1377,1292,1288,1288,1901,1288,1901,1901,1901,1901,1901,907,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,0,1901,1901,1901,1870,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,1901,0,1901,49,286,292,1820,1901,1901,1901,1901,1901,0,1901,1901,1901,1901,1901,1901,939,939,939,939,939,939,939,939,939,1901,0,0,1901,1901,1901,1901,1901,939,1901,1901,1901
93,Chinatown,2016-11-30,1943,1943,1943,1943,1943,1943,1811,1943,1943,1500,1272,1293,617,1363,1341,1335,1335,1943,1335,1943,1943,1943,1943,1943,948,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,0,1943,1943,1943,1916,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,1943,0,1943,60,270,379,1853,1943,1943,1943,1943,1943,0,1943,1943,1943,1943,1943,1943,998,998,998,998,998,998,998,998,998,1943,0,0,1943,1943,1943,1943,1943,998,1943,1943,1943
94,Chinatown,2016-12-31,1875,1875,1875,1875,1875,1875,1778,1875,1875,1464,1247,1247,565,1313,1278,1251,1251,1875,1251,1875,1875,1875,1875,1875,879,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,0,1875,1875,1875,1844,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,1875,0,1875,34,189,380,1810,1875,1875,1875,1875,1875,0,1875,1875,1875,1875,1875,1875,910,910,910,910,910,910,910,910,910,1875,0,0,1875,1875,1875,1875,1875,910,1875,1875,1875
95,Chinatown,2017-01-31,1786,1786,1786,1786,1786,1786,1693,1786,1786,1383,1209,1178,558,1228,1197,1197,1197,1786,1197,1786,1786,1786,1786,1786,825,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,0,1786,1786,1786,1755,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,1786,0,1786,31,186,329,1724,1786,1786,1786,1786,1786,0,1786,1786,1786,1786,1786,1786,856,856,856,856,856,856,856,856,856,1786,0,0,1786,1786,1786,1786,1786,856,1786,1786,1786
96,Chinatown,2017-02-28,1456,1456,1456,1456,1456,1456,1400,1456,1456,1204,1064,1036,392,980,980,924,924,1456,924,1456,1456,1456,1456,1456,588,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,0,1456,1456,1456,1428,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,1456,0,1456,28,140,280,1400,1456,1456,1456,1456,1456,0,1456,1456,1456,1456,1456,1456,700,700,700,700,700,700,700,700,700,1456,0,0,1456,1456,1456,1456,1456,700,1456,1456,1456
97,Chinatown,2017-03-31,804,804,804,804,804,804,742,804,804,525,505,424,434,412,524,625,625,804,625,804,804,804,804,804,651,804,804,804,804,804,804,804,804,804,804,804,804,804,804,0,804,804,804,773,804,804,804,804,804,804,804,804,804,804,804,804,804,804,0,804,31,155,310,742,804,804,804,804,804,0,804,804,804,804,804,804,427,427,427,427,427,427,427,427,427,804,0,0,804,804,804,804,804,427,804,804,804
98,Chinatown,2017-04-30,689,689,689,689,689,689,629,689,689,420,420,330,420,330,479,539,539,689,539,689,689,689,689,689,629,689,689,689,689,689,689,689,689,689,689,689,689,689,689,0,689,689,689,659,689,689,689,689,689,689,689,689,689,689,689,689,689,689,0,689,30,150,299,629,689,689,689,689,689,0,689,689,689,689,689,689,389,389,389,389,389,389,389,389,389,689,0,0,689,689,689,689,689,389,689,689,689
99,Chinatown,2017-05-31,703,703,703,703,703,703,641,703,703,428,428,335,428,335,492,548,548,703,548,703,703,703,703,703,641,703,703,703,703,703,703,703,703,703,703,703,703,703,703,0,703,703,703,672,703,703,703,703,703,703,703,703,703,703,703,703,703,703,0,703,31,155,306,641,703,703,703,703,703,0,703,703,703,703,703,703,399,399,399,399,399,399,399,399,399,703,0,0,703,703,703,703,703,399,703,703,703
100,Chinatown,2017-06-30,690,690,690,690,690,690,623,690,690,420,420,330,427,337,473,540,540,690,540,690,690,690,690,690,623,690,690,690,690,690,690,690,690,690,690,690,690,690,690,0,690,690,690,660,690,690,690,690,690,690,690,690,690,690,690,690,690,690,0,690,30,150,293,630,690,690,690,690,690,0,690,690,690,690,690,690,390,390,390,390,390,390,390,390,390,690,0,0,690,690,690,690,690,390,690,690,690
101,Chinatown,2017-07-31,799,799,799,799,799,799,706,799,799,465,465,372,496,403,527,644,644,799,644,799,799,799,799,799,682,799,799,799,799,799,799,799,799,799,799,799,799,799,799,0,799,799,799,768,799,799,799,799,799,799,799,799,799,799,799,799,799,799,0,799,31,186,310,737,799,799,799,799,799,0,799,799,799,799,799,799,489,489,489,489,489,489,489,489,489,799,0,0,799,799,799,799,799,489,799,799,799
102,Chinatown,2017-08-31,806,806,806,806,806,806,713,806,806,465,465,372,496,403,527,651,651,806,651,806,806,806,806,806,682,806,806,806,806,806,806,806,806,806,806,806,806,806,806,0,806,806,806,775,806,806,806,806,806,806,806,806,806,806,806,806,806,806,0,806,31,186,310,744,806,806,806,806,806,0,806,806,806,806,806,806,496,496,496,496,496,496,496,496,496,806,0,0,806,806,806,806,806,496,806,806,806
103,Chinatown,2017-09-30,130,130,130,130,130,130,115,130,130,75,75,60,80,65,85,105,105,130,105,130,130,130,130,130,110,130,130,130,130,130,130,130,130,130,130,130,130,130,130,0,130,130,130,125,130,130,130,130,130,130,130,130,130,130,130,130,130,130,0,130,5,30,50,120,130,130,130,130,130,0,130,130,130,130,130,130,80,80,80,80,80,80,80,80,80,130,0,0,130,130,130,130,130,80,130,130,130
104,Dorchester,2016-09-30,1161,1161,1161,1161,1161,1142,745,1161,1161,433,524,584,510,507,789,1140,1140,1161,1140,1161,1161,1161,1161,1159,728,1125,1125,1125,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,0,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1161,1137,1161,1149,1161,1161,53,1161,523,427,653,902,1161,1161,1161,1161,1161,0,1161,1161,1161,1161,1161,1161,1016,1016,1005,980,980,980,1005,1005,1005,1161,0,0,1161,1161,1161,1161,1161,1016,1161,1161,1161
